gold_label,gold_token,doc_idx,sent_idx
0,",",43,30
0,assuming,43,30
0,that,43,30
5,Apple,43,30
0,can,43,30
0,sustain,43,30
0,above,43,30
0,-,43,30
0,average,43,30
0,growth,43,30
0,for,43,30
0,years,43,30
0,to,43,30
0,come,43,30
0,does,43,30
0,n't,43,30
0,sound,43,30
0,like,43,30
0,much,43,30
0,of,43,30
0,a,43,30
0,stretch,43,30
0,.,43,30
0,All,43,31
0,this,43,31
0,comes,43,31
0,for,43,31
0,a,43,31
0,very,43,31
0,reasonable,43,31
0,price,43,31
0,.,43,31
5,Apple,43,32
0,stock,43,32
0,trades,43,32
0,at,43,32
0,a,43,32
0,P/E,43,32
0,ratio,43,32
0,around,43,32
0,14,43,32
0,",",43,32
0,a,43,32
0,substantial,43,32
0,discount,43,32
0,versus,43,32
0,the,43,32
0,S&P,43,32
0,500,43,32
0,index,43,32
0,and,43,32
0,its,43,32
0,average,43,32
0,P/E,43,32
0,near,43,32
0,19,43,32
0,.,43,32
1,Anders,43,33
2,Bylund,43,33
0,(,43,33
5,Limelight,43,33
6,Networks,43,33
0,),43,33
0,:,43,33
0,There,43,34
0,'s,43,34
0,no,43,34
0,doubt,43,34
0,in,43,34
0,my,43,34
0,mind,43,34
0,that,43,34
0,global,43,34
0,network,43,34
0,traffic,43,34
0,will,43,34
0,continue,43,34
0,to,43,34
0,grow,43,34
0,dramatically,43,34
0,for,43,34
0,the,43,34
0,foreseeable,43,34
0,future,43,34
0,.,43,34
0,In,43,35
0,particular,43,35
0,",",43,35
0,digital,43,35
0,media,43,35
0,weighs,43,35
0,ever,43,35
0,-,43,35
0,heavier,43,35
0,on,43,35
0,our,43,35
0,bandwidth,43,35
0,pipes,43,35
0,as,43,35
0,consumers,43,35
0,get,43,35
0,used,43,35
0,to,43,35
0,larger,43,35
0,screens,43,35
0,",",43,35
0,higher,43,35
0,-,43,35
0,resolution,43,35
0,images,43,35
0,",",43,35
0,and,43,35
0,online,43,35
0,video,43,35
0,everywhere,43,35
0,.,43,35
0,These,43,36
0,market,43,36
0,trends,43,36
0,helped,43,36
0,online,43,36
0,content,43,36
0,delivery,43,36
0,expert,43,36
5,Limelight,43,36
6,Networks,43,36
0,to,43,36
0,double,43,36
0,its,43,36
0,share,43,36
0,prices,43,36
0,year,43,36
0,-,43,36
0,over,43,36
0,-,43,36
0,year,43,36
0,before,43,36
0,hitting,43,36
0,a,43,36
0,wall,43,36
0,in,43,36
0,late,43,36
0,May,43,36
0,.,43,36
0,Since,43,37
0,then,43,37
0,",",43,37
0,the,43,37
0,stock,43,37
0,has,43,37
0,plunged,43,37
0,18,43,37
0,%,43,37
0,lower,43,37
0,.,43,37
0,Many,43,38
0,investors,43,38
0,are,43,38
0,spooked,43,38
0,by,43,38
5,Limelight,43,38
0,'s,43,38
0,nearly,43,38
0,constant,43,38
0,negative,43,38
0,cash,43,38
0,flows,43,38
0,and,43,38
0,red-ink,43,38
0,earnings,43,38
0,.,43,38
0,That,43,39
0,'s,43,39
0,fair,43,39
0,",",43,39
0,but,43,39
0,you,43,39
0,should,43,39
0,also,43,39
0,consider,43,39
0,that,43,39
0,those,43,39
0,negative,43,39
0,margins,43,39
0,are,43,39
0,starting,43,39
0,to,43,39
0,turn,43,39
0,positive,43,39
0,.,43,39
0,The,43,40
0,content,43,40
0,delivery,43,40
0,industry,43,40
0,is,43,40
0,poised,43,40
0,to,43,40
0,grow,43,40
0,sales,43,40
0,by,43,40
0,15,43,40
0,%,43,40
0,to,43,40
0,20,43,40
0,%,43,40
0,a,43,40
0,year,43,40
0,over,43,40
0,the,43,40
0,next,43,40
0,half,43,40
0,-,43,40
0,decade,43,40
0,or,43,40
0,so,43,40
0,",",43,40
0,which,43,40
0,will,43,40
0,also,43,40
0,unlock,43,40
0,economies,43,40
0,of,43,40
0,scale,43,40
0,to,43,40
0,help,43,40
5,Limelight,43,40
0,turn,43,40
0,a,43,40
0,profit,43,40
0,eventually,43,40
0,.,43,40
0,The,43,41
0,company,43,41
0,is,43,41
0,also,43,41
0,a,43,41
0,potential,43,41
0,buyout,43,41
0,target,43,41
0,",",43,41
0,and,43,41
0,operating,43,41
0,margins,43,41
0,have,43,41
0,already,43,41
0,improved,43,41
0,drastically,43,41
0,in,43,41
0,recent,43,41
0,reports,43,41
0,:,43,41
5,LLNW,43,41
0,Operating,43,41
0,Margin,43,41
0,(,43,41
0,TTM,43,41
0,),43,41
0,data,43,41
0,by,43,41
5,YCharts,43,41
0,The,43,42
0,stock,43,42
0,is,43,42
0,taking,43,42
0,a,43,42
0,break,43,42
0,from,43,42
0,a,43,42
0,big,43,42
0,momentum,43,42
0,move,43,42
0,",",43,42
0,offering,43,42
0,investors,43,42
0,a,43,42
0,temporary,43,42
0,buy,43,42
0,-,43,42
0,in,43,42
0,discount,43,42
0,.,43,42
0,I,43,43
0,see,43,43
0,June,43,43
0,'s,43,43
0,plunging,43,43
0,share,43,43
0,prices,43,43
0,as,43,43
0,an,43,43
0,invitation,43,43
0,to,43,43
0,put,43,43
0,some,43,43
5,Limelight,43,43
0,in,43,43
0,your,43,43
0,portfolio,43,43
0,.,43,43
0,In,43,44
0,other,43,44
0,words,43,44
0,",",43,44
0,it,43,44
0,'s,43,44
0,simply,43,44
0,high,43,44
0,time,43,44
0,to,43,44
0,take,43,44
0,a,43,44
0,greedy,43,44
0,look,43,44
0,at,43,44
5,Limelight,43,44
6,Networks,43,44
0,.,43,44
1,Tim,43,45
2,Green,43,45
0,(,43,45
5,Mattel,43,45
0,),43,45
0,:,43,45
0,Things,43,46
0,have,43,46
0,been,43,46
0,rough,43,46
0,for,43,46
0,toy,43,46
0,maker,43,46
5,Mattel,43,46
0,over,43,46
0,the,43,46
0,past,43,46
0,couple,43,46
0,of,43,46
0,years,43,46
0,",",43,46
0,but,43,46
0,that,43,46
0,'s,43,46
0,no,43,46
0,reason,43,46
0,to,43,46
0,ignore,43,46
0,the,43,46
0,stock,43,46
0,.,43,46
0,The,43,47
0,stock,43,47
0,is,43,47
0,now,43,47
0,down,43,47
0,about,43,47
0,50,43,47
0,%,43,47
0,since,43,47
0,the,43,47
0,beginning,43,47
0,of,43,47
0,2014,43,47
0,",",43,47
0,with,43,47
0,revenue,43,47
0,declines,43,47
0,and,43,47
0,contracting,43,47
0,margins,43,47
0,disappointing,43,47
0,investors,43,47
0,.,43,47
0,Slumping,43,48
0,sales,43,48
0,of,43,48
5,Mattel,43,48
0,'s,43,48
0,key,43,48
0,brands,43,48
0,",",43,48
0,like,43,48
5,Barbie,43,48
0,and,43,48
5,Fisher,43,48
6,-,43,48
6,Price,43,48
0,",",43,48
0,are,43,48
0,a,43,48
0,big,43,48
0,problem,43,48
0,for,43,48
0,the,43,48
0,company,43,48
0,",",43,48
0,and,43,48
0,a,43,48
0,new,43,48
0,CEO,43,48
0,was,43,48
0,brought,43,48
0,in,43,48
0,earlier,43,48
0,this,43,48
0,year,43,48
0,to,43,48
0,attempt,43,48
0,to,43,48
0,right,43,48
0,the,43,48
0,ship,43,48
0,.,43,48
5,Mattel,43,49
0,'s,43,49
0,problems,43,49
0,run,43,49
0,much,43,49
0,deeper,43,49
0,than,43,49
0,its,43,49
0,brands,43,49
0,being,43,49
0,out,43,49
0,of,43,49
0,style,43,49
0,.,43,49
0,The,43,50
0,culture,43,50
0,at,43,50
5,Mattel,43,50
0,is,43,50
0,a,43,50
0,mess,43,50
0,.,43,50
0,The,43,51
5,Wall,43,51
6,Street,43,51
6,Journal,43,51
0,reported,43,51
0,last,43,51
0,year,43,51
0,that,43,51
5,Mattel,43,51
0,employees,43,51
0,were,43,51
0,so,43,51
0,overburdened,43,51
0,with,43,51
0,meetings,43,51
0,",",43,51
0,PowerPoint,43,51
0,presentations,43,51
0,",",43,51
0,and,43,51
0,bureaucracy,43,51
0,that,43,51
0,doing,43,51
0,the,43,51
0,creative,43,51
0,work,43,51
0,necessary,43,51
0,for,43,51
0,any,43,51
0,toy,43,51
0,maker,43,51
0,was,43,51
0,becoming,43,51
0,increasingly,43,51
0,difficult,43,51
0,.,43,51
0,These,43,52
0,issues,43,52
0,will,43,52
0,need,43,52
0,to,43,52
0,be,43,52
0,fixed,43,52
0,before,43,52
0,any,43,52
0,turnaround,43,52
0,can,43,52
0,take,43,52
0,place,43,52
0,",",43,52
0,but,43,52
5,Mattel,43,52
0,offers,43,52
0,promise,43,52
0,.,43,52
0,While,43,53
0,the,43,53
0,toy,43,53
0,industry,43,53
0,is,43,53
0,fickle,43,53
0,and,43,53
0,the,43,53
0,hot,43,53
0,toy,43,53
0,of,43,53
0,today,43,53
0,is,43,53
0,the,43,53
0,forgotten,43,53
0,toy,43,53
0,of,43,53
0,tomorrow,43,53
0,",",43,53
5,Mattel,43,53
0,has,43,53
0,a,43,53
0,portfolio,43,53
0,of,43,53
0,brands,43,53
0,that,43,53
0,have,43,53
0,been,43,53
0,around,43,53
0,for,43,53
0,decades,43,53
0,",",43,53
0,including,43,53
5,Barbie,43,53
0,",",43,53
5,Hot,43,53
6,Wheels,43,53
0,",",43,53
0,and,43,53
5,Fisher,43,53
6,-,43,53
6,Price,43,53
0,.,43,53
0,These,43,54
0,brands,43,54
0,have,43,54
0,stood,43,54
0,the,43,54
0,test,43,54
0,of,43,54
0,time,43,54
0,",",43,54
0,and,43,54
0,I,43,54
0,have,43,54
0,no,43,54
0,doubt,43,54
0,that,43,54
5,Mattel,43,54
0,can,43,54
0,eventually,43,54
0,turn,43,54
0,things,43,54
0,around,43,54
0,.,43,54
0,While,43,55
0,investors,43,55
0,wait,43,55
0,for,43,55
5,Mattel,43,55
0,to,43,55
0,return,43,55
0,to,43,55
0,growth,43,55
0,",",43,55
0,they,43,55
0,'ll,43,55
0,collect,43,55
0,a,43,55
0,massive,43,55
0,dividend,43,55
0,.,43,55
0,Due,43,56
0,to,43,56
0,the,43,56
0,decline,43,56
0,in,43,56
5,Mattel,43,56
0,'s,43,56
0,stock,43,56
0,price,43,56
0,",",43,56
0,the,43,56
0,dividend,43,56
0,yield,43,56
0,is,43,56
0,currently,43,56
0,about,43,56
0,6.5,43,56
0,%,43,56
0,.,43,56
0,There,43,57
0,is,43,57
0,a,43,57
0,risk,43,57
0,that,43,57
5,Mattel,43,57
0,will,43,57
0,be,43,57
0,forced,43,57
0,to,43,57
0,cut,43,57
0,the,43,57
0,dividend,43,57
0,if,43,57
0,things,43,57
0,get,43,57
0,worse,43,57
0,",",43,57
0,as,43,57
0,its,43,57
0,earnings,43,57
0,last,43,57
0,year,43,57
0,did,43,57
0,n't,43,57
0,quite,43,57
0,cover,43,57
0,the,43,57
0,payout,43,57
0,",",43,57
0,so,43,57
0,that,43,57
0,should,43,57
0,n't,43,57
0,be,43,57
0,the,43,57
0,only,43,57
0,reason,43,57
0,for,43,57
0,buying,43,57
0,the,43,57
0,stock,43,57
0,.,43,57
0,But,43,58
0,for,43,58
0,investors,43,58
0,willing,43,58
0,to,43,58
0,wait,43,58
0,a,43,58
0,few,43,58
0,years,43,58
0,",",43,58
0,a,43,58
0,turnaround,43,58
0,at,43,58
5,Mattel,43,58
0,offers,43,58
0,a,43,58
0,great,43,58
0,opportunity,43,58
0,.,43,58
1,Rick,43,59
2,Munarriz,43,59
0,(,43,59
5,Disney,43,59
0,),43,59
0,:,43,59
0,August,43,59
0,should,43,59
0,be,43,59
0,a,43,59
0,big,43,59
0,month,43,59
0,for,43,59
0,the,43,59
0,family,43,59
0,entertainment,43,59
0,giant,43,59
0,.,43,59
0,The,43,60
0,fireworks,43,60
0,should,43,60
0,start,43,60
0,on,43,60
0,Tuesday,43,60
0,afternoon,43,60
0,when,43,60
5,Disney,43,60
0,reports,43,60
0,quarterly,43,60
0,results,43,60
0,.,43,60
0,It,43,61
0,'s,43,61
0,coming,43,61
0,off,43,61
0,of,43,61
0,back,43,61
0,-,43,61
0,to,43,61
0,-,43,61
0,back,43,61
0,blowout,43,61
0,quarters,43,61
0,",",43,61
0,and,43,61
0,it,43,61
0,should,43,61
0,benefit,43,61
0,from,43,61
0,strong,43,61
0,theme,43,61
0,park,43,61
0,and,43,61
0,box,43,61
0,office,43,61
0,trends,43,61
0,.,43,61
0,Then,43,62
0,we,43,62
0,have,43,62
0,the,43,62
0,Fantastic,43,62
0,Four,43,62
0,reboot,43,62
0,hitting,43,62
0,a,43,62
0,multiplex,43,62
0,near,43,62
0,you,43,62
0,on,43,62
0,Friday,43,62
0,.,43,62
5,Disney,43,63
0,is,43,63
0,n't,43,63
0,the,43,63
0,studio,43,63
0,behind,43,63
0,the,43,63
0,movie,43,63
0,",",43,63
0,but,43,63
0,as,43,63
0,the,43,63
0,parent,43,63
0,company,43,63
0,of,43,63
5,Marvel,43,63
0,it,43,63
0,naturally,43,63
0,benefits,43,63
0,from,43,63
0,the,43,63
0,potential,43,63
0,blockbuster,43,63
0,'s,43,63
0,success,43,63
0,.,43,63
0,We,43,64
0,could,43,64
0,also,43,64
0,see,43,64
0,some,43,64
0,potential,43,64
0,catalysts,43,64
0,come,43,64
0,into,43,64
0,play,43,64
0,the,43,64
0,following,43,64
0,week,43,64
0,during,43,64
0,the,43,64
0,D23,43,64
0,expo,43,64
0,for,43,64
5,Disney,43,64
0,buffs,43,64
0,.,43,64
0,A,43,65
0,theme,43,65
0,parks,43,65
0,presentation,43,65
0,is,43,65
0,slated,43,65
0,for,43,65
0,Aug.,43,65
0,15,43,65
0,",",43,65
0,and,43,65
0,all,43,65
0,of,43,65
0,the,43,65
0,chatter,43,65
0,suggests,43,65
0,that,43,65
0,it,43,65
0,'s,43,65
0,when,43,65
5,Disney,43,65
0,will,43,65
0,announce,43,65
0,major,43,65
0,new,43,65
0,Star,43,65
0,Wars,43,65
0,-,43,65
0,themed,43,65
0,attractions,43,65
0,",",43,65
0,including,43,65
0,a,43,65
0,long,43,65
0,overdue,43,65
0,makeover,43,65
0,of,43,65
5,Disney,43,65
0,'s,43,65
5,Hollywood,43,65
6,Studios,43,65
0,in,43,65
3,Florida,43,65
0,.,43,65
5,Disney,43,66
0,has,43,66
0,been,43,66
0,firing,43,66
0,on,43,66
0,all,43,66
0,cylinders,43,66
0,lately,43,66
0,.,43,66
0,One,43,67
0,can,43,67
0,only,43,67
0,imagine,43,67
0,what,43,67
0,would,43,67
0,happen,43,67
0,if,43,67
0,the,43,67
0,iconic,43,67
0,blue,43,67
0,chip,43,67
0,turns,43,67
0,things,43,67
0,up,43,67
0,a,43,67
0,notch,43,67
0,across,43,67
0,its,43,67
0,dynamic,43,67
0,and,43,67
0,valuable,43,67
0,properties,43,67
0,.,43,67
1,Dan,43,68
2,Caplinger,43,68
0,(,43,68
5,Starbucks,43,68
0,),43,68
0,:,43,68
0,If,43,69
0,there,43,69
0,'s,43,69
0,one,43,69
0,thing,43,69
0,investors,43,69
0,can,43,69
0,count,43,69
0,on,43,69
0,",",43,69
0,it,43,69
0,'s,43,69
0,that,43,69
0,millions,43,69
0,of,43,69
0,people,43,69
0,around,43,69
0,the,43,69
0,world,43,69
0,can't,43,69
0,live,43,69
0,without,43,69
0,their,43,69
0,morning,43,69
0,coffee,43,69
0,.,43,69
5,Starbucks,43,70
0,has,43,70
0,taken,43,70
0,this,43,70
0,simple,43,70
0,fact,43,70
0,and,43,70
0,turned,43,70
0,it,43,70
0,into,43,70
0,a,43,70
0,global,43,70
0,empire,43,70
0,",",43,70
0,with,43,70
0,its,43,70
0,store,43,70
0,footprint,43,70
0,rapidly,43,70
0,expanding,43,70
0,around,43,70
0,the,43,70
0,world,43,70
0,.,43,70
0,With,43,71
0,the,43,71
0,coffee,43,71
0,giant,43,71
0,having,43,71
0,released,43,71
0,its,43,71
0,latest,43,71
0,financials,43,71
0,late,43,71
0,last,43,71
0,month,43,71
0,",",43,71
0,things,43,71
0,look,43,71
0,brighter,43,71
0,than,43,71
0,ever,43,71
0,for,43,71
5,Starbucks,43,71
0,",",43,71
0,which,43,71
0,saw,43,71
0,sales,43,71
0,rise,43,71
0,18,43,71
0,%,43,71
0,alongside,43,71
0,comparable,43,71
0,-,43,71
0,store,43,71
0,growth,43,71
0,of,43,71
0,7,43,71
0,%,43,71
0,and,43,71
0,a,43,71
0,21,43,71
0,%,43,71
0,boost,43,71
0,in,43,71
0,earnings,43,71
0,.,43,71
5,Starbucks,43,72
0,has,43,72
0,achieved,43,72
0,its,43,72
0,success,43,72
0,in,43,72
0,multiple,43,72
0,ways,43,72
0,.,43,72
0,First,43,73
0,",",43,73
0,it,43,73
0,has,43,73
0,made,43,73
0,internal,43,73
0,moves,43,73
0,within,43,73
0,its,43,73
0,organization,43,73
0,to,43,73
0,acquire,43,73
0,previously,43,73
0,licensed,43,73
0,locations,43,73
0,in,43,73
3,Japan,43,73
0,and,43,73
0,increase,43,73
0,its,43,73
0,exposure,43,73
0,to,43,73
0,high,43,73
0,-,43,73
0,growth,43,73
0,regions,43,73
0,of,43,73
0,the,43,73
0,world,43,73
0,.,43,73
0,Second,43,74
0,",",43,74
0,new,43,74
0,progress,43,74
0,on,43,74
0,initiatives,43,74
0,like,43,74
0,delivery,43,74
0,and,43,74
0,mobile,43,74
0,-,43,74
0,based,43,74
0,ordering,43,74
0,systems,43,74
0,should,43,74
0,help,43,74
0,make,43,74
5,Starbucks,43,74
0,even,43,74
0,more,43,74
0,efficient,43,74
0,in,43,74
0,serving,43,74
0,its,43,74
0,customers,43,74
0,in,43,74
0,the,43,74
0,future,43,74
0,.,43,74
0,Also,43,75
0,",",43,75
5,Starbucks,43,75
0,is,43,75
0,planning,43,75
0,to,43,75
0,treat,43,75
0,shareholders,43,75
0,well,43,75
0,",",43,75
0,with,43,75
0,the,43,75
0,recent,43,75
0,addition,43,75
0,of,43,75
0,another,43,75
0,50,43,75
0,million,43,75
0,shares,43,75
0,to,43,75
0,its,43,75
0,stock,43,75
0,buyback,43,75
0,authorization,43,75
0,.,43,75
0,For,43,76
0,investors,43,76
0,",",43,76
5,Starbucks,43,76
0,trades,43,76
0,at,43,76
0,a,43,76
0,fairly,43,76
0,hefty,43,76
0,valuation,43,76
0,of,43,76
0,more,43,76
0,than,43,76
0,30,43,76
0,times,43,76
0,forward,43,76
0,earnings,43,76
0,estimates,43,76
0,",",43,76
0,making,43,76
0,some,43,76
0,leery,43,76
0,of,43,76
0,buying,43,76
0,in,43,76
0,at,43,76
0,these,43,76
0,prices,43,76
0,.,43,76
0,Yet,43,77
0,",",43,77
0,given,43,77
0,the,43,77
0,numerous,43,77
0,opportunities,43,77
0,that,43,77
0,the,43,77
0,coffee,43,77
0,giant,43,77
0,has,43,77
0,to,43,77
0,become,43,77
0,even,43,77
0,bigger,43,77
0,in,43,77
0,the,43,77
0,near,43,77
0,future,43,77
0,",",43,77
0,both,43,77
0,in,43,77
0,terms,43,77
0,of,43,77
0,geographical,43,77
0,reach,43,77
0,and,43,77
0,the,43,77
0,range,43,77
0,of,43,77
0,products,43,77
0,it,43,77
0,offers,43,77
0,",",43,77
5,Starbucks,43,77
0,is,43,77
0,worth,43,77
0,a,43,77
0,look,43,77
0,even,43,77
0,at,43,77
0,all,43,77
0,-,43,77
0,time,43,77
0,highs,43,77
0,.,43,77
1,Asit,43,78
2,Sharma,43,78
0,(,43,78
5,Restaurant,43,78
6,Brands,43,78
0,),43,78
0,:,43,78
0,In,43,79
0,the,43,79
0,quick,43,79
0,-,43,79
0,service,43,79
0,restaurant,43,79
0,industry,43,79
0,",",43,79
0,which,43,79
0,has,43,79
0,been,43,79
0,hampered,43,79
0,by,43,79
0,the,43,79
0,rampant,43,79
0,growth,43,79
0,of,43,79
0,"""",43,79
0,fast,43,79
0,-,43,79
0,casual,43,79
0,"""",43,79
0,chains,43,79
0,",",43,79
0,it,43,79
0,'s,43,79
0,been,43,79
0,hard,43,79
0,recently,43,79
0,not,43,79
0,to,43,79
0,notice,43,79
0,the,43,79
0,success,43,79
0,of,43,79
5,Restaurant,43,79
6,Brands,43,79
6,International,43,79
0,",",43,79
0,the,43,79
0,company,43,79
0,formed,43,79
0,by,43,79
0,the,43,79
0,merger,43,79
0,of,43,79
5,Burger,43,79
6,King,43,79
6,Worldwide,43,79
0,and,43,79
0,Canadian,43,79
0,coffee,43,79
0,chain,43,79
5,Tim,43,79
6,Hortons,43,79
0,late,43,79
0,last,43,79
0,year,43,79
0,.,43,79
0,The,43,80
0,company,43,80
0,'s,43,80
0,second,43,80
0,-,43,80
0,quarter,43,80
0,2015,43,80
0,earnings,43,80
0,report,43,80
0,",",43,80
0,issued,43,80
0,at,43,80
0,the,43,80
0,end,43,80
0,of,43,80
0,July,43,80
0,",",43,80
0,was,43,80
0,an,43,80
0,emphatic,43,80
0,statement,43,80
0,that,43,80
0,there,43,80
0,'s,43,80
0,still,43,80
0,vigorous,43,80
0,growth,43,80
0,in,43,80
0,the,43,80
0,fast,43,80
0,-,43,80
0,food,43,80
0,industry,43,80
0,for,43,80
0,companies,43,80
0,that,43,80
0,can,43,80
0,find,43,80
0,the,43,80
0,right,43,80
0,formula,43,80
0,.,43,80
5,QSR,43,81
0,reported,43,81
0,comparable,43,81
0,-,43,81
0,store,43,81
0,sales,43,81
0,increases,43,81
0,of,43,81
0,5.5,43,81
0,%,43,81
0,for,43,81
5,Tim,43,81
6,Hortons,43,81
0,and,43,81
0,6.7,43,81
0,%,43,81
0,for,43,81
5,Burger,43,81
6,King,43,81
0,(,43,81
0,in,43,81
0,constant,43,81
0,currency,43,81
0,),43,81
0,during,43,81
0,the,43,81
0,quarter,43,81
0,",",43,81
0,well,43,81
0,beyond,43,81
0,the,43,81
0,rate,43,81
0,of,43,81
0,peers,43,81
0,such,43,81
0,as,43,81
5,McDonald,43,81
0,'s,43,81
0,",",43,81
0,which,43,81
0,has,43,81
0,faced,43,81
0,recent,43,81
0,same,43,81
0,-,43,81
0,store,43,81
0,sales,43,81
0,decreases,43,81
0,.,43,81
0,The,43,82
0,combined,43,82
0,company,43,82
0,has,43,82
0,booked,43,82
0,a,43,82
0,healthy,43,82
0,operating,43,82
0,margin,43,82
0,of,43,82
0,26.5,43,82
0,%,43,82
0,through,43,82
0,the,43,82
0,first,43,82
0,half,43,82
0,of,43,82
0,the,43,82
0,year,43,82
0,.,43,82
5,QSR,43,83
0,has,43,83
0,brought,43,83
0,a,43,83
0,focus,43,83
0,on,43,83
0,cost,43,83
0,discipline,43,83
0,and,43,83
0,increased,43,83
0,marketing,43,83
0,to,43,83
0,the,43,83
5,Burger,43,83
6,King,43,83
0,and,43,83
5,Tim,43,83
6,Hortons,43,83
0,brands,43,83
0,",",43,83
0,a,43,83
0,hallmark,43,83
0,of,43,83
0,investor,43,83
5,3G,43,83
6,Capital,43,83
0,",",43,83
0,which,43,83
0,initiated,43,83
0,the,43,83
0,merger,43,83
0,.,43,83
0,This,43,84
0,formula,43,84
0,",",43,84
0,combined,43,84
0,with,43,84
0,a,43,84
0,bias,43,84
0,toward,43,84
0,franchising,43,84
0,over,43,84
0,operating,43,84
0,restaurants,43,84
0,",",43,84
0,promises,43,84
0,a,43,84
0,long,43,84
0,ramp,43,84
0,for,43,84
0,growth,43,84
0,in,43,84
0,both,43,84
0,brands,43,84
0,.,43,84
5,Burger,43,85
6,King,43,85
0,locations,43,85
0,are,43,85
0,proliferating,43,85
0,globally,43,85
0,due,43,85
0,to,43,85
5,3G,43,85
0,'s,43,85
0,preference,43,85
0,for,43,85
0,forming,43,85
0,joint,43,85
0,ventures,43,85
0,with,43,85
0,local,43,85
0,franchise,43,85
0,operators,43,85
0,in,43,85
0,targeted,43,85
0,geographic,43,85
0,areas,43,85
0,.,43,85
0,Notably,43,86
0,",",43,86
0,on,43,86
0,the,43,86
0,expense,43,86
0,side,43,86
0,of,43,86
0,the,43,86
0,ledger,43,86
0,",",43,86
5,QSR,43,86
0,'s,43,86
0,management,43,86
0,is,43,86
0,currently,43,86
0,attacking,43,86
5,Tim,43,86
6,Hortons,43,86
0,',43,86
0,cost,43,86
0,structure,43,86
0,with,43,86
0,a,43,86
0,"""",43,86
0,zero,43,86
0,-,43,86
0,based,43,86
0,budgeting,43,86
0,exercise,43,86
0,",",43,86
0,"""",43,86
0,in,43,86
0,which,43,86
0,prior,43,86
0,assumptions,43,86
0,about,43,86
0,costs,43,86
0,are,43,86
0,thrown,43,86
0,out,43,86
0,the,43,86
0,door,43,86
0,and,43,86
0,a,43,86
0,yearly,43,86
0,budget,43,86
0,is,43,86
0,built,43,86
0,from,43,86
0,the,43,86
0,ground,43,86
0,up,43,86
0,.,43,86
0,In,43,87
0,short,43,87
0,",",43,87
5,QSR,43,87
0,is,43,87
0,run,43,87
0,in,43,87
0,a,43,87
0,very,43,87
0,disciplined,43,87
0,fashion,43,87
0,by,43,87
0,a,43,87
0,management,43,87
0,team,43,87
0,that,43,87
0,also,43,87
0,knows,43,87
0,how,43,87
0,to,43,87
0,build,43,87
0,sales,43,87
0,credibly,43,87
0,.,43,87
0,It,43,88
0,'s,43,88
0,a,43,88
0,compelling,43,88
0,company,43,88
0,to,43,88
0,consider,43,88
0,in,43,88
0,August,43,88
0,",",43,88
0,especially,43,88
0,for,43,88
0,those,43,88
0,with,43,88
0,a,43,88
0,long,43,88
0,-,43,88
0,term,43,88
0,holding,43,88
0,period,43,88
0,.,43,88
1,Tim,43,89
2,Brugger,43,89
0,(,43,89
5,Microsoft,43,89
0,),43,89
0,:,43,89
0,You,43,90
0,'ve,43,90
0,likely,43,90
0,heard,43,90
0,about,43,90
5,Microsoft,43,90
0,taking,43,90
0,the,43,90
0,$,43,90
0,7.5,43,90
0,billion,43,90
0,plunge,43,90
0,to,43,90
0,write,43,90
0,off,43,90
0,its,43,90
0,deal,43,90
0,to,43,90
0,acquire,43,90
5,Nokia,43,90
0,'s,43,90
0,device,43,90
0,manufacturing,43,90
0,unit,43,90
0,",",43,90
0,right,43,90
0,alongside,43,90
0,another,43,90
0,$,43,90
0,780,43,90
0,million,43,90
0,in,43,90
0,"""",43,90
0,restructuring,43,90
0,"""",43,90
0,charges,43,90
0,.,43,90
0,The,43,91
0,result,43,91
0,was,43,91
0,a,43,91
0,whopping,43,91
0,$,43,91
0,1.02,43,91
0,negative,43,91
0,impact,43,91
0,on,43,91
0,earnings,43,91
0,per,43,91
0,share,43,91
0,(,43,91
0,EPS,43,91
0,),43,91
0,in,43,91
5,Microsoft,43,91
0,'s,43,91
0,recently,43,91
0,announced,43,91
0,fiscal,43,91
0,2015,43,91
0,'s,43,91
0,Q4,43,91
0,.,43,91
0,Ouch,43,92
0,.,43,92
0,Adding,43,93
0,insult,43,93
0,to,43,93
0,injury,43,93
0,was,43,93
0,the,43,93
0,"""",43,93
0,slowing,43,93
0,"""",43,93
0,of,43,93
0,perhaps,43,93
0,the,43,93
0,most,43,93
0,important,43,93
0,aspect,43,93
0,of,43,93
5,Microsoft,43,93
0,'s,43,93
0,future,43,93
0,--,43,93
0,the,43,93
0,cloud,43,93
0,.,43,93
0,Unfortunately,43,94
0,",",43,94
5,Microsoft,43,94
0,ended,43,94
0,its,43,94
0,string,43,94
0,of,43,94
0,triple,43,94
0,-,43,94
0,digit,43,94
0,quarterly,43,94
0,growth,43,94
0,in,43,94
0,cloud,43,94
0,revenues,43,94
0,last,43,94
0,quarter,43,94
0,.,43,94
0,Cloud,43,95
0,-,43,95
0,related,43,95
0,sales,43,95
0,"""",43,95
0,only,43,95
0,"""",43,95
0,jumped,43,95
0,88,43,95
0,%,43,95
0,",",43,95
0,or,43,95
0,96,43,95
0,%,43,95
0,if,43,95
0,you,43,95
0,factor,43,95
0,in,43,95
0,the,43,95
0,impact,43,95
0,of,43,95
0,the,43,95
0,strong,43,95
3,U.S,43,95
4,.,43,95
0,dollar,43,95
0,.,43,95
0,Thing,43,96
0,is,43,96
0,",",43,96
0,at,43,96
0,an,43,96
